dataset,strategy,round,n_labeled,pct_labeled,accuracy,precision,recall,f1,tn,fp,fn,tp,train_eval_time_sec,query_time_sec,total_time_sec,stop_reason,undersampling,undersampling_stage
Rename Parameter,LeastConfidence,3,107620,19.99992566,0.878815871,0.786824634,0.861299852,0.822379555,124351,15798,9390,58310,70.3537035,4.742665291,75.09636879,,TRUE,after_split
Rename Parameter,LeastConfidence,4,134525,24.99990708,0.876901019,0.769216017,0.888700148,0.82465254,122098,18051,7535,60165,87.09875512,4.214853048,91.31360817,,TRUE,after_split
Rename Parameter,LeastConfidence,5,161430,29.9998885,0.88120703,0.781963366,0.880915805,0.828495419,123520,16629,8062,59638,102.4305861,4.212667227,106.6432533,,TRUE,after_split
Rename Parameter,LeastConfidence,6,188335,34.99986991,0.878074949,0.77409085,0.88351551,0.825191419,122693,17456,7886,59814,117.7594707,4.060598373,121.8200691,,TRUE,after_split
Rename Parameter,LeastConfidence,7,215240,39.99985133,0.880543087,0.783947755,0.874165436,0.826602231,123839,16310,8519,59181,137.9442644,3.71904397,141.6633084,,TRUE,after_split
Rename Parameter,LeastConfidence,8,242145,44.99983275,0.877386949,0.768041957,0.893367799,0.825977999,121883,18266,7219,60481,150.4386108,3.378868818,153.8174796,,TRUE,after_split
Rename Parameter,LeastConfidence,9,269050,49.99981416,0.878849549,0.774347989,0.88633678,0.826566385,122663,17486,7695,60005,171.3789222,2.904068232,174.2829905,,TRUE,after_split
Rename Parameter,LeastConfidence,10,295955,54.99979558,0.877738166,0.772825806,0.884697194,0.824986226,122543,17606,7806,59894,183.8050604,0,183.8050604,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,MarginSampling,0,26905,4.999981416,0.853980534,0.738475291,0.854209749,0.792137525,119669,20480,9870,57830,18.72889614,5.648089409,24.37698555,,TRUE,after_split
Rename Parameter,MarginSampling,1,53810,9.999962832,0.866811964,0.762540841,0.858404727,0.807638054,122052,18097,9586,58114,36.09385848,5.327038765,41.42089725,,TRUE,after_split
Rename Parameter,MarginSampling,2,80715,14.99994425,0.869121333,0.756157729,0.882895126,0.814626534,120874,19275,7928,59772,52.53643942,4.957351923,57.49379134,,TRUE,after_split
Rename Parameter,MarginSampling,3,107620,19.99992566,0.875544265,0.76876028,0.883722304,0.822242379,122153,17996,7872,59828,69.52598643,4.679147005,74.20513344,,TRUE,after_split
Rename Parameter,MarginSampling,4,134525,24.99990708,0.878671536,0.777856265,0.878345643,0.825052377,123167,16982,8236,59464,85.31018066,4.227349758,89.53753042,,TRUE,after_split
Rename Parameter,MarginSampling,5,161430,29.9998885,0.878657102,0.776949055,0.880132939,0.825328448,123043,17106,8115,59585,100.4612608,4.39609313,104.8573539,,TRUE,after_split
Rename Parameter,MarginSampling,6,188335,34.99986991,0.881202219,0.782315872,0.880192024,0.828372837,123568,16581,8111,59589,119.6082666,3.940464973,123.5487316,,TRUE,after_split
Rename Parameter,MarginSampling,7,215240,39.99985133,0.878897661,0.775450459,0.884254062,0.826285896,122814,17335,7836,59864,135.8076191,3.588252068,139.3958712,,TRUE,after_split
Rename Parameter,MarginSampling,8,242145,44.99983275,0.877824767,0.77327339,0.884135894,0.824996899,122599,17550,7844,59856,151.1746509,3.273654938,154.4483058,,TRUE,after_split
Rename Parameter,MarginSampling,9,269050,49.99981416,0.875611622,0.764881631,0.892437223,0.823750767,121577,18572,7282,60418,170.1629193,2.735912561,172.8988318,,TRUE,after_split
Rename Parameter,MarginSampling,10,295955,54.99979558,0.879200766,0.775156339,0.886174298,0.826955946,122747,17402,7706,59994,185.0032454,0,185.0032454,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,KMeansSampling,0,26905,4.999981416,0.853441681,0.738039837,0.852703102,0.791238915,119659,20490,9972,57728,19.0091095,8556.67451,8575.68362,,TRUE,after_split
Rename Parameter,KMeansSampling,1,53810,9.999962832,0.858060419,0.748187229,0.850457903,0.796051267,120771,19378,10124,57576,36.34861255,7780.367685,7816.716298,,TRUE,after_split
Rename Parameter,KMeansSampling,2,80715,14.99994425,0.86317952,0.76068308,0.846144756,0.801141211,122127,18022,10416,57284,50.91204739,7349.006966,7399.919014,,TRUE,after_split
Rename Parameter,KMeansSampling,3,107620,19.99992566,0.866301979,0.764125845,0.852762186,0.806014534,122328,17821,9968,57732,70.45066762,7658.217867,7728.668534,,TRUE,after_split
Rename Parameter,KMeansSampling,4,134525,24.99990708,0.87146438,0.787986958,0.828212703,0.807599239,125063,15086,11630,56070,89.16435838,6715.261601,6804.42596,,TRUE,after_split
Rename Parameter,KMeansSampling,5,161430,29.9998885,0.86776939,0.762403758,0.862968981,0.809575279,121942,18207,9277,58423,102.3705103,6406.162281,6508.532791,,TRUE,after_split
Rename Parameter,KMeansSampling,6,188335,34.99986991,0.874914,0.794594289,0.83070901,0.81225041,125611,14538,11461,56239,117.2569404,5772.682985,5889.939926,,TRUE,after_split
Rename Parameter,KMeansSampling,7,215240,39.99985133,0.874461749,0.781116982,0.853840473,0.815861344,123951,16198,9895,57805,137.6374614,5080.111425,5217.748887,,TRUE,after_split
Rename Parameter,KMeansSampling,8,242145,44.99983275,0.874437693,0.782139272,0.851757755,0.815465332,124087,16062,10036,57664,150.0599978,4732.316847,4882.376845,,TRUE,after_split
Rename Parameter,KMeansSampling,9,269050,49.99981416,0.874938056,0.774309392,0.869468242,0.819134428,122992,17157,8837,58863,171.2680871,4224.883449,4396.151536,,TRUE,after_split
Rename Parameter,KMeansSampling,10,295955,54.99979558,0.873562057,0.765145696,0.882776957,0.819762976,121805,18344,7936,59764,185.4264383,0,185.4264383,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,BALDDropout,0,26905,4.999981416,0.851305515,0.734267159,0.851728213,0.78864802,119281,20868,10038,57662,18.51681852,56.36995554,74.88677406,,TRUE,after_split
Rename Parameter,BALDDropout,1,53810,9.999962832,0.853643751,0.740299085,0.848227474,0.79059682,120004,20145,10275,57425,36.195261,52.91613746,89.11139846,,TRUE,after_split
Rename Parameter,BALDDropout,2,80715,14.99994425,0.851031278,0.728500877,0.865022157,0.79091345,118324,21825,9138,58562,53.48777294,49.98419833,103.4719713,,TRUE,after_split
Rename Parameter,BALDDropout,3,107620,19.99992566,0.851064956,0.729787873,0.861861152,0.790344865,118545,21604,9352,58348,69.20829582,45.82649589,115.0347917,,TRUE,after_split
Rename Parameter,BALDDropout,4,134525,24.99990708,0.852436144,0.733206535,0.859822747,0.791482824,118968,21181,9490,58210,87.03947115,43.87259626,130.9120674,,TRUE,after_split
Rename Parameter,BALDDropout,5,161430,29.9998885,0.856819133,0.749028565,0.842806499,0.793155217,121031,19118,10642,57058,103.6515749,40.30117846,143.9527533,,TRUE,after_split
Rename Parameter,BALDDropout,6,188335,34.99986991,0.855241064,0.73940829,0.857932053,0.794272899,119679,20470,9618,58082,117.5120742,37.05817008,154.5702443,,TRUE,after_split
Rename Parameter,BALDDropout,7,215240,39.99985133,0.858440502,0.753231803,0.840871492,0.794642546,121499,18650,10773,56927,138.3978791,34.19682336,172.5947025,,TRUE,after_split
Rename Parameter,BALDDropout,8,242145,44.99983275,0.856328392,0.741961888,0.856927622,0.795311536,119973,20176,9686,58014,151.0333159,32.17316532,183.2064812,,TRUE,after_split
Rename Parameter,BALDDropout,9,269050,49.99981416,0.857728447,0.750614557,0.843426883,0.794318743,121178,18971,10600,57100,171.0121171,29.27324867,200.2853658,,TRUE,after_split
Rename Parameter,BALDDropout,10,295955,54.99979558,0.855702938,0.742059314,0.853751846,0.79399684,120058,20091,9901,57799,184.5437443,0,184.5437443,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,EntropySamplingDropout,0,26905,4.999981416,0.855481624,0.748030874,0.8388774,0.790853769,121019,19130,10908,56792,19.00827646,55.79500651,74.80328298,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,1,53810,9.999962832,0.864786456,0.752570612,0.871358936,0.807620169,120754,19395,8709,58991,35.87758207,52.6111598,88.48874187,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,2,80715,14.99994425,0.876992432,0.791235225,0.845406204,0.817424215,125048,15101,10466,57234,51.72455859,49.94734001,101.6718986,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,3,107620,19.99992566,0.867783824,0.746153375,0.900398818,0.816051407,119411,20738,6743,60957,70.35238743,46.8716197,117.2240071,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,4,134525,24.99990708,0.879927255,0.787781264,0.864150665,0.824200672,124389,15760,9197,58503,86.42171168,43.41328001,129.8349917,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,5,161430,29.9998885,0.878329941,0.77429536,0.884194978,0.825603928,122700,17449,7840,59860,100.4058664,40.28421474,140.6900811,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,6,188335,34.99986991,0.880947226,0.780865449,0.882008863,0.828361159,123392,16757,7988,59712,120.892185,36.95309186,157.8452768,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,7,215240,39.99985133,0.877536096,0.770710514,0.888286558,0.825332126,122258,17891,7563,60137,134.7235382,33.89311647,168.6166546,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,8,242145,44.99983275,0.878344375,0.774382197,0.884076809,0.825601766,122711,17438,7848,59852,154.8157682,32.09947276,186.915241,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,9,269050,49.99981416,0.876241887,0.765136873,0.894667651,0.824847986,121557,18592,7131,60569,166.2816396,29.39557505,195.6772146,,TRUE,after_split
Rename Parameter,EntropySamplingDropout,10,295955,54.99979558,0.878329941,0.772469708,0.888020679,0.826224687,122441,17708,7581,60119,188.6554451,0,188.6554451,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,LeastConfidenceDropout,0,26905,4.999981416,0.851430606,0.733795591,0.853500739,0.789134413,119187,20962,9918,57782,18.68741703,56.18521667,74.8726337,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,1,53810,9.999962832,0.868279376,0.762636132,0.864741507,0.810485657,121928,18221,9157,58543,34.46046042,52.9481051,87.40856552,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,2,80715,14.99994425,0.863444135,0.738855206,0.898227474,0.810783784,118656,21493,6890,60810,54.24389839,50.76773095,105.0116293,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,3,107620,19.99992566,0.875799258,0.771708811,0.87859675,0.821691291,122553,17596,8219,59481,69.95337749,46.64602876,116.5994062,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,4,134525,24.99990708,0.879537549,0.77826915,0.881225997,0.826553798,123152,16997,8041,59659,84.63248658,43.07047915,127.7029657,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,5,161430,29.9998885,0.881567869,0.786059544,0.87437223,0.827867362,124038,16111,8505,59195,103.4587328,41.03891039,144.4976432,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,6,188335,34.99986991,0.876434335,0.76661548,0.892274742,0.82468583,121759,18390,7293,60407,120.1053967,36.84619093,156.9515877,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,7,215240,39.99985133,0.877011677,0.768098238,0.891595273,0.825252076,121925,18224,7339,60361,134.8534458,34.67075753,169.5242033,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,8,242145,44.99983275,0.875775202,0.764721499,0.89351551,0.824116838,121538,18611,7209,60491,153.2908967,32.21855783,185.5094545,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,9,269050,49.99981416,0.879657829,0.780595543,0.87704579,0.826014677,123460,16689,8324,59376,168.8758137,29.97493863,198.8507524,,TRUE,after_split
Rename Parameter,LeastConfidenceDropout,10,295955,54.99979558,0.875804069,0.767170996,0.888286558,0.823298286,121898,18251,7563,60137,185.9191637,0,185.9191637,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,MarginSamplingDropout,0,26905,4.999981416,0.854350995,0.741979699,0.847577548,0.791271072,120195,19954,10319,57381,18.48158216,57.26997972,75.75156188,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,1,53810,9.999962832,0.868808606,0.773477449,0.844564254,0.807459293,123404,16745,10523,57177,36.1874094,54.5652349,90.7526443,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,2,80715,14.99994425,0.867490342,0.750993775,0.887415066,0.813524895,120229,19920,7622,60078,53.72753286,50.72990656,104.4574394,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,3,107620,19.99992566,0.87495249,0.765991097,0.887090103,0.822104953,121802,18347,7644,60056,68.32670307,46.23828053,114.5649836,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,4,134525,24.99990708,0.876790362,0.768468319,0.889822747,0.82470515,121999,18150,7459,60241,86.82495475,43.60201836,130.4269731,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,5,161430,29.9998885,0.878570501,0.774398677,0.885022157,0.82602312,122694,17455,7784,59916,103.3402891,40.80941772,144.1497068,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,6,188335,34.99986991,0.881789183,0.785349459,0.876691285,0.828510407,123927,16222,8348,59352,118.2362802,37.27609396,155.5123742,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,7,215240,39.99985133,0.874269301,0.759226692,0.899128508,0.823276416,120845,19304,6829,60871,136.9575884,34.0749619,171.0325503,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,8,242145,44.99983275,0.872955848,0.757713815,0.896676514,0.821358987,120738,19411,6995,60705,151.294091,32.79100752,184.0850985,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,9,269050,49.99981416,0.874779287,0.765375651,0.887666174,0.821997442,121727,18422,7605,60095,169.6640639,29.4749105,199.1389744,,TRUE,after_split
Rename Parameter,MarginSamplingDropout,10,295955,54.99979558,0.877598641,0.769760108,0.890590842,0.825778794,122115,18034,7407,60293,183.9918149,0,183.9918149,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,AdversarialBIM,0,26905,4.999981416,0.850588648,0.732315612,0.853131462,0.788120271,119037,21112,9943,57757,18.80339575,3477.402354,3496.20575,,TRUE,after_split
Rename Parameter,AdversarialBIM,1,53810,9.999962832,0.863357534,0.756490752,0.856041359,0.803193148,121494,18655,9746,57954,36.10113382,3426.542857,3462.643991,,TRUE,after_split
Rename Parameter,AdversarialBIM,2,80715,14.99994425,0.869741976,0.771027913,0.853574594,0.810204139,122988,17161,9913,57787,52.06666636,2968.049835,3020.116502,,TRUE,after_split
Rename Parameter,AdversarialBIM,3,107620,19.99992566,0.867721278,0.758486345,0.871329394,0.81100143,121366,18783,8711,58989,69.75552869,2800.952698,2870.708227,,TRUE,after_split
Rename Parameter,AdversarialBIM,4,134525,24.99990708,0.873109806,0.775205775,0.859734121,0.81528484,123271,16878,9496,58204,86.81184673,2452.474436,2539.286282,,TRUE,after_split
Rename Parameter,AdversarialBIM,5,161430,29.9998885,0.871940688,0.769463866,0.866425406,0.81507111,122575,17574,9043,58657,103.2593117,2216.042142,2319.301454,,TRUE,after_split
Rename Parameter,AdversarialBIM,6,188335,34.99986991,0.872128324,0.769179409,0.867843427,0.815538158,122518,17631,8947,58753,118.0097301,2676.213188,2794.222919,,TRUE,after_split
Rename Parameter,AdversarialBIM,7,215240,39.99985133,0.869915179,0.756574962,0.885539143,0.815992922,120860,19289,7749,59951,136.0976212,2104.622104,2240.719725,,TRUE,after_split
Rename Parameter,AdversarialBIM,8,242145,44.99983275,0.868390033,0.749755475,0.894490399,0.815752783,119937,20212,7143,60557,151.1413774,1867.223136,2018.364513,,TRUE,after_split
Rename Parameter,AdversarialBIM,9,269050,49.99981416,0.872768212,0.760728054,0.888995569,0.819875353,121219,18930,7515,60185,169.8095584,2023.134392,2192.943951,,TRUE,after_split
Rename Parameter,AdversarialBIM,10,295955,54.99979558,0.873292631,0.760958437,0.890827179,0.820787457,121204,18945,7391,60309,186.9222012,0,186.9222012,max_label_pct_reached(50.0%),TRUE,after_split
Rename Parameter,AdversarialDeepFool,0,26905,4.999981416,0.857338741,0.752931635,0.836499261,0.792518578,121566,18583,11069,56631,19.0394845,5041.275506,5060.31499,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,1,53810,9.999962832,0.863997421,0.753308323,0.866070901,0.805763602,120948,19201,9067,58633,35.2804966,6452.337693,6487.618189,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,2,80715,14.99994425,0.868967375,0.760369079,0.872762186,0.812698151,121528,18621,8614,59086,51.00153232,6230.015878,6281.01741,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,3,107620,19.99992566,0.873210841,0.768316266,0.874416544,0.81794002,122298,17851,8502,59198,69.33380437,7801.216705,7870.550509,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,4,134525,24.99990708,0.870276018,0.751689795,0.898552437,0.818586125,120054,20095,6868,60832,77.71790218,6287.269482,6364.987384,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,5,161430,29.9998885,0.877353271,0.774877566,0.878759232,0.823555469,122865,17284,8208,59492,99.60634637,5676.236542,5775.842889,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,6,188335,34.99986991,0.878459843,0.775650186,0.881949778,0.825391559,122879,17270,7992,59708,117.6421585,6203.923225,6321.565384,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,7,215240,39.99985133,0.878498333,0.776319558,0.880738552,0.82523909,122969,17180,8074,59626,137.7374921,5289.218178,5426.95567,,TRUE,after_split
Rename Parameter,AdversarialDeepFool,8,242145,44.99983275,0.874606084,0.763455284,0.8911226,0.822363534,121457,18692,7371,60329,156.2095859,5663.656556,5819.866142,,TRUE,after_split
